X,Y,Z,Yaw,Pitch,Roll
-0.128941373,0.161407404,0.053215064,-0.790560083,-0.380017588,1.903179068
-0.117295572,0.122095669,0.052484042,-0.465356448,-0.354270457,1.946967244
-0.10569706,0.083026206,0.051762111,-0.141857174,-0.328601678,1.989520696
-0.094146145,0.044199216,0.051049235,0.179932997,-0.303012139,2.030848904
-0.082643135,0.005614901,0.050345379,0.500009325,-0.277502729,2.07096135
-0.071188339,-0.032726538,0.049650506,0.81836707,-0.252074337,2.109867516
-0.059782064,-0.070824898,0.048964582,1.13500149,-0.226727851,2.147576884
-0.048424619,-0.108679979,0.04828757,1.449907845,-0.201464161,2.184098934
-0.037116312,-0.14629158,0.047619436,1.763081394,-0.176284156,2.219443148
-0.025857451,-0.183659497,0.046960143,2.074517396,-0.151188724,2.253619008
-0.014648344,-0.220783531,0.046309656,2.38421111,-0.126178754,2.286635996
-0.003489299,-0.25766348,0.04566794,2.692157796,-0.101255135,2.318503592
0.007619375,-0.294299141,0.045034959,2.998352714,-0.076418757,2.349231278
0.018677371,-0.330690315,0.044410677,3.302791121,-0.051670507,2.378828536
0.02968438,-0.366836798,4.38E-02,3.605468278,-0.027011275,2.407304847
0.040640094,-0.402738391,0.04318807,3.906379444,-0.00244195,2.434669692
0.051544205,-0.43839489,0.042589673,4.205519878,0.022036579,2.460932554
0.062396405,-0.473806095,0.041999833,4.502884839,0.046423424,2.486102913
0.073196386,-0.508971805,0.041418515,4.798469587,0.070717696,2.510190251
0.083943839,-0.543891817,0.040845683,5.092269381,0.094918505,2.53320405
0.094638457,-0.578565931,0.040281301,5.38427948,0.119024963,2.555153791
0.10527993,-0.612993944,0.039725335,5.674495143,0.143036181,2.576048955
0.115867952,-0.647175656,0.039177748,5.962911629,0.16695127,2.595899024
0.126402214,-0.681110865,0.038638505,6.249524199,0.190769341,2.61471348
0.136882408,-0.714799369,0.03810757,6.534328111,0.214489505,2.632501804
0.147308225,-0.748240966,0.037584907,6.817318624,0.238110874,2.649273477
