X,Y,Z,Yaw,Pitch,Roll
-0.018285714,0.073142857,-0.060714286,0.042857143,-0.028571429,-0.014285714
-0.018540793,0.074845579,-0.054179736,0.022659725,-0.034781347,0.001187894
-0.018734981,0.076468504,-0.047703032,0.003017481,-0.040714272,0.016182519
-0.018868846,0.078012343,-0.041284114,-0.016073143,-0.046372571,0.030701714
-0.018942957,0.079477807,-0.034922923,-0.034615704,-0.051758617,0.044749037
-0.018957884,0.080865608,-0.0286194,-0.052613757,-0.05687478,0.058328042
-0.018914194,0.082176457,-0.022373486,-0.070070857,-0.061723429,0.071442286
-0.018812458,0.083411065,-0.01618512,-0.086990561,-0.066306935,0.084095323
-0.018653244,0.084570142,-0.010054245,-0.103376423,-0.070627668,0.096290709
-0.01843712,0.0856544,-0.0039808,-0.119232,-0.074688,0.108032
-0.018164656,0.08666455,0.002035273,-0.134560847,-0.0784903,0.119322751
-0.017836421,0.087601304,0.007994035,-0.149366519,-0.082036938,0.130166519
-0.017452983,0.088465371,0.013895543,-0.163652571,-0.085330286,0.140566857
-0.017014911,0.089257465,0.019739857,-0.177422561,-0.088372713,0.150527323
-0.016522775,0.089978294,0.025527038,-0.190680042,-0.091166589,0.160051471
-0.015977143,0.090628571,0.031257143,-0.203428571,-0.093714286,0.169142857
-0.015378584,0.091209007,0.036930232,-0.215671704,-0.096018173,0.177805037
-0.014727666,0.091720313,0.042546365,-0.227412995,-0.098080621,0.186041566
-0.01402496,0.0921632,0.0481056,-0.238656,-0.099904,0.193856
-0.013271033,0.092538379,0.053607997,-0.249404275,-0.101490681,0.201251894
-0.012466455,0.092846561,0.059053616,-0.259661376,-0.102843034,0.208232804
-0.011611794,0.093088457,0.064442514,-0.269430857,-0.103963429,0.214802286
-0.01070762,0.093264779,0.069774753,-0.278716275,-0.104854236,0.220963894
-0.009754501,0.093376237,0.07505039,-0.287521185,-0.105517827,0.226721185
-0.008753006,0.093423543,0.080269486,-0.295849143,-0.105956571,0.232077714
-0.007703704,0.093407407,0.085432099,-0.303703704,-0.10617284,0.237037037
-0.006607164,0.093328542,0.090538289,-0.311088423,-0.106169002,0.241602709
-0.005463954,0.093187657,0.095588114,-0.318006857,-0.105947429,0.245778286
-0.004274645,0.092985465,0.100581635,-0.324462561,-0.10551049,0.249567323
-0.003039804,0.092722675,0.105518911,-0.33045909,-0.104860557,0.252973376
-0.00176,0.0924,0.1104,-0.336,-0.104,0.256
-0.000435803,0.09201815,0.115224962,-0.341088847,-0.102931189,0.258650751
0.000932219,0.091577837,0.119993857,-0.345729185,-0.101656494,0.260929185
0.002343497,0.091079771,0.124706743,-0.349924571,-0.100178286,0.262838857
0.003797462,0.090524665,0.12936368,-0.353678561,-0.098498935,0.264383323
0.005293545,0.089913228,0.133964727,-0.356994709,-0.096620811,0.265566138
0.006831177,0.089246171,0.138509943,-0.359876571,-0.094546286,0.266390857
0.00840979,0.088524207,0.142999388,-0.362327704,-0.092277728,0.266861037
0.010028814,0.087748047,0.14743312,-0.364351661,-0.08981751,0.266980233
0.01168768,0.0869184,0.1518112,-0.365952,-0.087168,0.266752
0.01338582,0.086035979,0.156133686,-0.367132275,-0.08433157,0.266179894
0.015122665,0.085101494,0.160400638,-0.367896042,-0.081310589,0.265267471
0.016897646,0.084115657,0.164612114,-0.368246857,-0.078107429,0.264018286
0.018710193,0.083079179,0.168768175,-0.368188275,-0.074724459,0.262435894
0.020559739,0.08199277,0.172868879,-0.367723852,-0.071164049,0.260523852
0.022445714,0.080857143,0.176914286,-0.366857143,-0.067428571,0.258285714
0.02436755,0.079673007,0.180904454,-0.365591704,-0.063520395,0.255725037
0.026324676,0.078441075,0.184839444,-0.36393109,-0.059441891,0.252845376
0.028316526,0.077162057,0.188719314,-0.361878857,-0.055195429,0.249650286
0.030342529,0.075836665,0.192544124,-0.359438561,-0.050783379,0.246143323
0.032402116,0.074465608,0.196313933,-0.356613757,-0.046208113,0.242328042
0.03449472,0.0730496,0.2000288,-0.353408,-0.041472,0.238208
0.036619771,0.07158935,0.203688784,-0.349824847,-0.036577411,0.233786751
0.038776699,0.07008557,0.207293946,-0.345867852,-0.031526716,0.229067852
0.040964937,0.068538971,0.210844343,-0.341540571,-0.026322286,0.224054857
0.043183915,0.066950265,0.214340035,-0.336846561,-0.02096649,0.218751323
0.045433065,0.065320161,0.217781082,-0.331789376,-0.0154617,0.213160804
0.047711817,0.063649371,0.221167543,-0.326372571,-0.009810286,0.207286857
0.050019603,0.061938607,0.224499477,-0.320599704,-0.004014617,0.201133037
0.052355854,0.06018858,0.227776943,-0.314474328,0.001922935,0.194702899
0.05472,0.0584,0.231,-0.308,0.008,0.188
