X,Y,Z,Yaw,Pitch,Roll
0.098935,-0.024404,0,-5,0,0
0.094406,-0.024007,0,-5,0,0
0.089878,-0.023611,0,-5,0,0
0.08535,-0.023215,0,-5,0,0
0.080822,-0.022819,0,-5,0,0
0.076294,-0.022423,0,-5,0,0
0.071766,-0.022027,0,-5,0,0
0.067237,-0.02163,0,-5,0,0
0.062709,-0.021234,0,-5,0,0
0.058181,-0.020838,0,-5,0,0
0.053653,-0.020442,0,-5,0,0
0.049125,-0.020046,0,-5,0,0
0.044597,-0.01965,0,-5,0,0
0.040068,-0.019253,0,-5,0,0
0.03554,-0.018857,0,-5,0,0
0.031012,-0.018461,0,-5,0,0
0.026484,-0.018065,0,-5,0,0
0.021956,-0.017669,0,-5,0,0
0.017428,-0.017273,0,-5,0,0
0.0129,-0.016877,0,-5,0,0
0.0083714,-0.01648,0,-5,0,0
0.0038432,-0.016084,0,-5,0,0
-0.00068495,-0.015688,0,-5,0,0
-0.0052131,-0.015292,0,-5,0,0
-0.0097413,-0.014896,0,-5,0,0
-0.014269,-0.0145,0,-5,0,0
-0.018798,-0.014103,0,-5,0,0
-0.023326,-0.013707,0,-5,0,0
-0.027854,-0.013311,0,-5,0,0
-0.032382,-0.012915,0,-5,0,0
-0.03691,-0.012519,0,-5,0,0
-0.041438,-0.012123,0,-5,0,0
-0.045967,-0.011726,0,-5,0,0
-0.050495,-0.01133,0,-5,0,0
-0.055023,-0.010934,0,-5,0,0
-0.059551,-0.010538,0,-5,0,0
-0.064079,-0.010142,0,-5,0,0
-0.068607,-0.0097456,0,-5,0,0
-0.073135,-0.0093494,0,-5,0,0
-0.077664,-0.0089533,0,-5,0,0
-0.082192,-0.0085571,0,-5,0,0
-0.08672,-0.0081609,0,-5,0,0
-0.091248,-0.0077648,0,-5,0,0
-0.095776,-0.0073686,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.1003,-0.0069725,0,-5,0,0
-0.10028,-0.0066563,0,-4.7727,0,0
-0.10025,-0.00634,0,-4.5455,0,0
-0.10023,-0.0060236,0,-4.3182,0,0
-0.1002,-0.0057071,0,-4.0909,0,0
-0.10018,-0.0053906,0,-3.8636,0,0
-0.10016,-0.0050739,0,-3.6364,0,0
-0.10014,-0.0047572,0,-3.4091,0,0
-0.10012,-0.0044404,0,-3.1818,0,0
-0.10011,-0.0041235,0,-2.9545,0,0
-0.10009,-0.0038066,0,-2.7273,0,0
-0.10008,-0.0034896,0,-2.5,0,0
-0.10006,-0.0031725,0,-2.2727,0,0
-0.10005,-0.0028554,0,-2.0455,0,0
-0.10004,-0.0025382,0,-1.8182,0,0
-0.10003,-0.002221,0,-1.5909,0,0
